brand,model,processor,ram,memory,os,display_size,price,star_rating,ratings
Asus,ROG Zephyrus,Intel Core i7 7700HQ 2.8GHz,24GB,512GB SSD,Windows 10,15.6,3146.0800000000004,0.0,0
Hp,Probook 450,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,942.34,0.0,0
Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1594.24,0.0,0
Lenovo,Legion Y720-15IKB,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD + 1TB HDD,Windows 10,15.6,1482.94,0.0,0
Hp,Spectre X360,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1482.94,0.0,0
Dell,Latitude 5480,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows 10,14.0,1356.5138000000002,0.0,0
Hp,ProBook 440,Intel Core i3 6006U 2GHz,4GB,128GB SSD,Windows 10,15.6,730.34,0.0,0
Dell,Inspiron 5770,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD + 1TB HDD,Linux,17.3,942.34,0.0,0
Lenovo,ThinkPad L470,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,14.0,1420.4,0.0,0
Lenovo,IdeaPad 320-15IKB,Intel Core i7 7500U 2.7GHz,4GB,1TB HDD,Windows 10,15.6,846.94,0.0,0
Lenovo,IdeaPad 320-15ISK,Intel Core i3 6006U 2GHz,8GB,2TB HDD,No OS,15.6,486.54,0.0,0
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,620.1,0.0,0
Dell,Latitude 5580,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,Windows 10,15.6,1459.6200000000001,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,17.3,3193.5362,0.0,0
Toshiba,Satellite Pro,Intel Core i5 7200U 2.5GHz,8GB,500GB HDD,Windows 10,15.6,911.6,0.0,0
Asus,Zenbook UX510UW-FI095T,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD + 1TB HDD,Windows 10,15.6,1376.94,0.0,0
Mediacom,SmartBook Edge,Intel Celeron Quad Core N3450 1.1GHz,4GB,32GB SSD,Windows 10,13.3,391.14000000000004,0.0,0
Asus,ROG Strix,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1747.94,0.0,0
Dell,Latitude 5580,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,Windows 10,15.6,1451.14,0.0,0
Dell,Inspiron 5570,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,15.6,845.2546,0.0,0
Hp,250 G6,Intel Pentium Quad Core N3710 1.6GHz,4GB,256GB SSD,Windows 10,15.6,422.92940000000004,0.0,0
Hp,Omen 15-ce006nv,Intel Core i7 7700HQ 2.8GHz,12GB,1TB HDD,Windows 10,17.3,1906.94,0.0,0
Lenovo,Thinkpad E470,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,910.5400000000001,0.0,0
Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,13.3,1482.94,0.0,0
Dell,Vostro 5468,Intel Core i3 6006U 2GHz,4GB,128GB SSD,Windows 10,14.0,780.0222,0.0,0
Hp,Envy 13-AB020nr,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1213.7,0.0,0
Acer,Aspire 7,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Linux,15.6,845.88,0.0,0
Asus,VivoBook X540YA-XX519T,AMD E-Series 7110 1.8GHz,4GB,500GB HDD,Windows 10,15.6,369.94,0.0,0
Hp,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,Windows 10,15.6,747.83,0.0,0
Lenovo,ThinkPad E470,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,14.0,832.1,0.0,0
Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Intel Core i5 6200U 2.3GHz,4GB,1TB HDD,No OS,15.6,490.09100000000007,0.0,0
Hp,250 G6,Intel Core i3 6006U 2GHz,4GB,500GB HDD,Windows 10,15.6,420.82,0.0,0
Lenovo,ThinkPad T570,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,15.6,1832.74,0.0,0
Lenovo,IdeaPad 320-15ISK,Intel Core i3 6006U 2GHz,4GB,128GB SSD,Windows 10,15.6,528.94,0.0,0
Dell,Latitude 5580,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1184.0094000000001,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2860.94,0.0,0
Hp,17-X047na (i3-6006U/8GB/1TB/W10),Intel Core i3 6006U 2GHz,8GB,1TB HDD,Windows 10,17.3,576.799,0.0,0
Hp,ProBook 470,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,17.3,1356.8000000000002,0.0,0
Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,Linux,15.6,237.44,0.0,0
Mediacom,SmartBook 130,Intel Atom x5-Z8350 1.44GHz,4GB,32GB Flash Storage,Windows 10,13.3,270.3,0.0,0
Lenovo,IdeaPad 320-17IKB,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD + 1TB HDD,Windows 10,17.3,1005.94,0.0,0
Hp,15-bw007nv (A10-9620P/6GB/128GB/Radeon,AMD A10-Series A10-9620P 2.5GHz,6GB,128GB SSD,Windows 10,15.6,603.034,0.0,0
Dell,Vostro 3568,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,654.974,0.0,0
Acer,Spin SP111-31,Intel Celeron Dual Core N3350 2.0GHz,4GB,32GB Flash Storage,Windows 10,11.6,369.94,0.0,0
Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Intel Core i3 7130U 2.7GHz,4GB,128GB SSD,Windows 10,15.6,667.8000000000001,0.0,0
Hp,EliteBook 1030,Intel Core M 6Y75 1.2GHz,16GB,512GB SSD,Windows 10,13.3,2082.9,0.0,0
Lenovo,Thinkpad P71,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows 10,17.3,3178.94,0.0,0
Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,889.34,0.0,0
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD,Windows 10,13.3,1694.94,0.0,0
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,4GB,500GB HDD,Windows 10,15.6,1016.5400000000001,0.0,0
Fujitsu,Lifebook A557,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,783.34,0.0,0
Lenovo,IdeaPad 320-15IAP,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,Windows 10,15.6,364.64000000000004,0.0,0
Lenovo,ThinkPad L470,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,14.0,1049.4,0.0,0
Hp,ZBook 17,Intel Core i5 7440HQ 2.8GHz,8GB,500GB HDD,Windows 10,17.3,1972.6494,0.0,0
Hp,14-am079na (N3710/8GB/2TB/W10),Intel Pentium Quad Core N3710 1.6GHz,8GB,2TB HDD,Windows 10,14.0,412.34000000000003,0.0,0
Hp,15-cd005nv (A9-9420/6GB/256GB/Radeon,AMD A9-Series A9-9420 3GHz,6GB,256GB SSD,Windows 10,15.6,687.94,0.0,0
Lenovo,Thinkpad E570,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,879.8000000000001,0.0,0
Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,Windows 10,15.6,726.1,0.0,0
Mediacom,SmartBook 141,Intel Atom x5-Z8350 1.44GHz,4GB,32GB SSD,Windows 10,14.0,263.94,0.0,0
Toshiba,Tecra X40-D-10H,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,14.0,1976.9,0.0,0
Lenovo,IdeaPad Y910-17ISK,Intel Core i7 6820HK 2.7GHz,32GB,256GB SSD + 1TB HDD,Windows 10,17.3,2822.78,0.0,0
Msi,GT73VR Titan,Intel Core i7 7820HK 2.9GHz,16GB,512GB SSD + 1TB HDD,Windows 10,17.3,2892.7400000000002,0.0,0
Dell,Inspiron 3567,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Linux,15.6,793.9506,0.0,0
Mediacom,SmartBook Edge,Intel Celeron Quad Core N3450 1.1GHz,4GB,32GB SSD,Windows 10,14.0,412.34000000000003,0.0,0
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,Windows 10,15.6,1069.0312000000001,0.0,0
Hp,ProBook 430,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,Windows 10,13.3,762.14,0.0,0
Dell,Latitude 5580,Intel Core i7 7600U 2.8GHz,16GB,256GB SSD,Windows 10,15.6,1629.6334000000002,0.0,0
Dell,Chromebook 11,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,Chrome OS,11.6,312.7,0.0,0
Msi,GT80S 6QE,Intel Core i7 6820HK 2.7GHz,16GB,128GB SSD + 1TB HDD,Windows 10,17.3,2489.94,0.0,0
Hp,Omen 17-AN010nv,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1587.88,0.0,0
Lenovo,Thinkpad T460s,Intel Core i7 6600U 2.6GHz,12GB,256GB SSD,Windows 10,14.0,1773.38,0.0,0
Lenovo,Ideapad 320-15IKBR,Intel Core i7 8550U 1.8GHz,12GB,1TB HDD,Windows 10,15.6,645.5400000000001,0.0,0
Asus,ROG Strix,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1876.2,0.0,0
Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,783.34,0.0,0
Lenovo,IdeaPad 320-15ABR,AMD A12-Series 9720P 3.6GHz,12GB,512GB SSD,Windows 10,15.6,1005.94,0.0,0
Dell,Inspiron 3179,Intel Core M 7Y30 1.0GHz,4GB,128GB SSD,Windows 10,11.6,639.1800000000001,0.0,0
Samsung,Notebook Odyssey,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,1800.94,0.0,0
Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Intel Core i3 6006U 2GHz,4GB,500GB HDD,No OS,17.3,560.74,0.0,0
Lenovo,IdeaPad 110-15ISK,Intel Core i3 6100U 2.3GHz,8GB,1TB HDD,Windows 10,15.6,486.54,0.0,0
Lenovo,ThinkPad Yoga,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,13.3,2146.5,0.0,0
Lenovo,Thinkpad T470p,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1562.44,0.0,0
Dell,Latitude 5289,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,12.5,1770.2,0.0,0
Dell,Precision 3520,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows 10,15.6,1868.7800000000002,0.0,0
Hp,EliteBook 850,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,1292.14,0.0,0
Hp,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,Windows 10,15.6,708.5888000000001,0.0,0
Acer,Aspire 1,Intel Celeron Quad Core N3450 1.1GHz,4GB,32GB Flash Storage,Windows 10,14.0,348.74,0.0,0
Msi,Laptop MSI,Intel Core i7 6820HK 2.7GHz,16GB,128GB SSD + 1TB HDD,Windows 10,17.3,2330.94,0.0,0
Dell,Vostro 3568,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Linux,15.6,492.90000000000003,0.0,0
Msi,GS63VR 7RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 2TB HDD,Windows 10,15.6,2436.94,0.0,0
Toshiba,Tecra Z50-C-144,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1482.94,0.0,0
Lenovo,IdeaPad 310-15IKB,Intel Core i5 7200U 2.5GHz,6GB,1TB HDD,Windows 10,15.6,597.84,0.0,0
Lenovo,Yoga 720-15IKB,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows 10,15.6,1376.94,0.0,0
Acer,Swift SF114-31-P5HY,Intel Pentium Quad Core N3710 1.6GHz,4GB,128GB Flash Storage,Windows 10,14.0,369.94,0.0,0
Lenovo,Thinkpad P51,Intel Xeon E3-1535M v6 3.1GHz,32GB,1TB SSD,Windows 10,15.6,5192.9400000000005,0.0,0
Dell,Inspiron 7559,Intel Core i7 6700HQ 2.6GHz,16GB,1TB HDD,Windows 10,15.6,931.7506000000001,0.0,0
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Linux,15.6,470.534,0.0,0
Dell,Inspiron 3567,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,Linux,15.6,380.54,0.0,0
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,4GB,500GB HDD,Linux,15.6,921.1400000000001,0.0,0
Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1238.0800000000002,0.0,0
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Linux,15.6,603.14,0.0,0
Hp,EliteBook 850,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,15.6,1472.3400000000001,0.0,0
Msi,GT62VR 7RE,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,2403.9316000000003,0.0,0
Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,Intel Celeron Quad Core N3160 1.6GHz,4GB,32GB Flash Storage,Chrome OS,11.6,401.74,0.0,0
Hp,ProBook 650,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows 10,14.0,1191.44,0.0,0
Lenovo,ThinkPad T470,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 7,14.0,1552.9,0.0,0
Dell,Inspiron 5570,Intel Core i5 8250U 1.6GHz,4GB,1TB HDD,Windows 10,15.6,822.5600000000001,0.0,0
Fujitsu,LifeBook A557,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,846.94,0.0,0
Hp,EliteBook 850,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 7,15.6,987.9200000000001,0.0,0
Lenovo,IdeaPad 320-15IKB,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,952.94,0.0,0
Mediacom,SmartBook 140,Intel Atom x5-Z8350 1.44GHz,2GB,32GB Flash Storage,Windows 10,14.0,253.34,0.0,0
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,No OS,15.6,496.08000000000004,0.0,0
Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),Intel Core i5 7200U 2.5GHz,6GB,1TB HDD,Windows 10,13.3,677.3506,0.0,0
Dell,XPS 15,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows 10,15.6,1929.2,0.0,0
Asus,ZenBook 3,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,14.0,2014.0,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1567.74,0.0,0
Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,Windows 10,15.6,878.74,0.0,0
Lenovo,Ideapad 320-15ISK,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,613.74,0.0,0
Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Intel Celeron Dual Core N3350 1.1GHz,8GB,1TB HDD,Windows 10,15.6,422.94,0.0,0
Asus,VivoBook Pro,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Windows 10,15.6,961.0172,0.0,0
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1981.14,0.0,0
Lenovo,IdeaPad 100S-14IBR,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,Windows 10,14.0,263.94,0.0,0
Lenovo,Thinkpad Yoga,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1862.8652000000002,0.0,0
Dell,XPS 15,Intel Core i7 7700HQ 2.8GHz,16GB,1TB SSD,Windows 10,15.6,2542.94,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1175.54,0.0,0
Hp,17-AK091ND (A9-9420/8GB/1TB/W10),AMD A9-Series 9420 3GHz,8GB,1TB HDD,Windows 10,17.0,552.154,0.0,0
Lenovo,ThinkPad X1,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,14.0,2597.0,0.0,0
Asus,ROG GL553VE-FY022,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,No OS,15.6,1239.14,0.0,0
Acer,Extensa EX2540,Intel Core i3 6006U 2GHz,4GB,500GB HDD,Windows 10,15.6,477.0,0.0,0
Lenovo,IdeaPad 100S-14IBR,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,Windows 10,14.0,290.44,0.0,0
Acer,Swift 3,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,974.1400000000001,0.0,0
Razer,Blade Pro,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,Windows 10,14.0,2754.94,0.0,0
Toshiba,Portege Z30-C-16J,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,1285.78,0.0,0
Lenovo,Thinkpad X270,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,12.5,1679.0400000000002,0.0,0
Asus,ROG G701VI,Intel Core i7 6820HK 2.7GHz,32GB,512GB SSD,Windows 10,17.3,2966.94,0.0,0
Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Linux,15.6,751.5400000000001,0.0,0
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1536.8940000000002,0.0,0
Msi,GL62M 7REX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1263.308,0.0,0
Hp,250 G6,Intel Core i3 6006U 2GHz,4GB,500GB HDD,No OS,15.6,386.794,0.0,0
Toshiba,Tecra A50-D-11M,Intel Core i5 7200U 2.5GHz,8GB,500GB HDD,Windows 10,15.6,1127.8400000000001,0.0,0
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,974.1400000000001,0.0,0
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD + 2TB HDD,Windows 10,15.6,1203.1000000000001,0.0,0
Lenovo,IdeaPad Y700-15ISK,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1267.76,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,512GB SSD + 1TB HDD,Windows 10,17.3,3336.2122,0.0,0
Dell,Latitude E7470,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,Windows 10,14.0,1302.74,0.0,0
Lenovo,Ideapad 320-15IAP,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,Windows 10,15.6,444.14000000000004,0.0,0
Lenovo,IdeaPad 320-15ISK,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,567.1,0.0,0
Hp,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Intel Core i3 6006U 2GHz,6GB,1TB HDD,Windows 10,15.6,571.34,0.0,0
Msi,GP72VR Leopard,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1575.9762,0.0,0
Toshiba,Satellite Pro,Intel Core i3 6100U 2.1GHz,4GB,128GB SSD,Windows 10,15.6,527.88,0.0,0
Dell,Latitude 3580,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,1012.3000000000001,0.0,0
Hp,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,789.7,0.0,0
Toshiba,Tecra Z50-D-10E,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1333.48,0.0,0
Acer,Aspire 3,Intel Core i3 6006U 2GHz,4GB,128GB SSD,Linux,15.6,436.72,0.0,0
Microsoft,Surface Laptop,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,Windows 10 S,13.5,1979.921,0.0,0
Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,867.027,0.0,0
Lenovo,Yoga 720-13IKB,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1096.04,0.0,0
Lenovo,IdeaPad 320-15AST,AMD E-Series E2-9000 2.2GHz,4GB,128GB SSD,Windows 10,15.6,369.94,0.0,0
Hp,Pavilion X360,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,Windows 10,14.0,740.94,0.0,0
Msi,GP62 7RDX,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1371.64,0.0,0
Asus,Zenbook 3,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,1203.1000000000001,0.0,0
Hp,Chromebook X360,Intel Celeron Dual Core N3350 1.1GHz,8GB,64GB Flash Storage,Chrome OS,11.6,524.7,0.0,0
Lg,Gram 15Z975,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Windows 10,15.6,2436.94,0.0,0
Acer,Aspire VX5-591G,Intel Core i5 7300HQ 2.5GHz,16GB,256GB SSD,Windows 10,15.6,1376.94,0.0,0
Msi,GV62M 7RD,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1057.7740000000001,0.0,0
Asus,L502NA-GO052T (N3350/4GB/128GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,128GB SSD,Windows 10,15.6,444.14000000000004,0.0,0
Dell,Alienware 15,Intel Core i5 7300HQ 2.5GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,2174.06,0.0,0
Hp,17-bs000nv I3,Intel Core i3 6006U 2GHz,4GB,256GB SSD,Windows 10,17.3,740.94,0.0,0
Lenovo,Yoga 730,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Windows 10,13.3,1588.94,0.0,0
Dell,Alienware 15,Intel Core i7 7820HK 2.9GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,2982.5750000000003,0.0,0
Hp,250 G6,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows 10,15.6,649.3666000000001,0.0,0
Dell,Inspiron 3567,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,578.4102,0.0,0
Hp,17-Y002nv (A10-9600P/6GB/2TB/Radeon,AMD A10-Series 9600P 2.4GHz,6GB,2TB HDD,Windows 10,17.3,603.14,0.0,0
Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Intel Celeron Dual Core 3855U 1.6GHz,4GB,500GB HDD,Windows 10,15.6,337.08000000000004,0.0,0
Acer,Chromebook 14,Intel Celeron Dual Core 3855U 1.6GHz,4GB,32GB Flash Storage,Chrome OS,14.0,397.5,0.0,0
Lenovo,IdeaPad 520s-14IKB,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,14.0,740.94,0.0,0
Hp,ZBook 17,Intel Core i7 7700HQ 2.8GHz,8GB,500GB HDD,Windows 10,17.3,2022.4694000000002,0.0,0
Lenovo,ThinkPad X1,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,2745.4,0.0,0
Toshiba,Satellite Pro,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1031.38,0.0,0
Acer,TravelMate B117-M,Intel Celeron Dual Core N3050 1.6GHz,4GB,32GB Flash Storage,Windows 10,11.6,285.14,0.0,0
Lenovo,Yoga 910-13IKB,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows 10,14.0,1853.94,0.0,0
Asus,Chromebook Flip,Intel Core M M3-6Y30 0.9GHz,4GB,64GB Flash Storage,Chrome OS,12.5,709.14,0.0,0
Toshiba,Portege Z30T-C-133,Intel Core i7 6500U 2.5GHz,16GB,512GB SSD,Windows 10,13.3,1989.6200000000001,0.0,0
Hp,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Intel Core i7 7500U 2.7GHz,4GB,500GB HDD,Windows 10,15.6,730.34,0.0,0
Dell,Inspiron 5577,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,Windows 10,15.6,868.1400000000001,0.0,0
Lenovo,IdeaPad 320-15AST,AMD A9-Series 9420 2.9GHz,4GB,256GB SSD,Windows 10,15.6,422.94,0.0,0
Lenovo,IdeaPad 320-15ABR,AMD A12-Series 9720P 3.6GHz,8GB,1TB HDD,Windows 10,15.6,454.74,0.0,0
Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Intel Core i5 7200U 2.5GHz,4GB,1TB HDD + 1TB HDD,Windows 10,15.6,658.7370000000001,0.0,0
Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Intel Core i3 6006U 2GHz,4GB,500GB HDD,No OS,15.6,477.0,0.0,0
Dell,Vostro 5568,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,842.7,0.0,0
Acer,Spin 5,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1058.94,0.0,0
Lenovo,ThinkPad P51s,Intel Core i7 6500U 2.5GHz,16GB,512GB SSD,Windows 7,15.6,1966.3000000000002,0.0,0
Lenovo,Thinkpad T460p,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,Windows 10,14.0,1262.46,0.0,0
Hp,17-ak002nv (A10-9620P/6GB/2TB/Radeon,AMD A10-Series 9620P 2.5GHz,6GB,2TB HDD,Windows 10,17.3,694.3106,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1323.94,0.0,0
Dell,Latitude 5480,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,Linux,14.0,1154.3400000000001,0.0,0
Dell,Vostro 5568,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Linux,15.6,769.5600000000001,0.0,0
Asus,VivoBook E403NA,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Windows 10,14.0,315.88,0.0,0
